КодКатегории,ЧастотаПродаж,Цена,ДлинаЕд,ШиринаЕд,ВысотаЕд,ВсегоТовара,НаВитрине,Транзит,НаСкладе,СредняяЦена,РазницаЦен
GF18438,0.009654492,7199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9699.0,-2500.0
GF18438,0.0068120155,19999.0,0.5400000214576721,0.1700000017881393,0.1199999973177909,0.0,0.0,0.0,0.0,9699.0,10300.0
GF18438,0.018977553,19999.0,0.2450000047683715,0.135000005364418,0.209999993443489,0.0,0.0,0.0,0.0,9699.0,10300.0
GF18438,0.01596457,4599.0,0.2549999952316284,0.1899999976158142,0.0599999986588954,0.0,0.0,0.0,0.0,9699.0,-5100.0
GF18438,1.0783314e-06,5799.0,0.3449999988079071,0.1550000011920929,0.1299999952316284,0.0,0.0,0.0,0.0,9699.0,-3900.0
GF18438,1.0783314e-06,8999.0,0.3429999947547912,0.1330000013113021,0.1539999991655349,0.0,0.0,0.0,0.0,9699.0,-700.0
GF18438,0.529682,999.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,9699.0,-8700.0
GF18438,0.012181238,1999.0,0.2599999904632568,0.0599999986588954,0.2599999904632568,0.0,0.0,0.0,0.0,9699.0,-7700.0
GF18438,0.03256561,2499.0,0.3600000143051147,0.270000010728836,0.0599999986588954,0.0,0.0,0.0,0.0,9699.0,-7200.0
GF18438,0.0074189967,9399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9699.0,-300.0
GF18438,0.00584461,5499.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9699.0,-4200.0
GF18438,0.005864925,16999.0,0.3799999952316284,0.0649999976158142,0.2399999946355819,0.0,0.0,0.0,0.0,9699.0,7300.0
MA10208,0.046252005,50.0,0.1500000059604644,0.1500000059604644,0.0199999995529651,0.0,0.0,0.0,0.0,522.8,-472.79999999999995
MA10208,1.1578421e-06,220.0,0.1500000059604644,0.1500000059604644,0.0099999997764825,0.0,0.0,0.0,0.0,522.8,-302.79999999999995
MA10208,0.003858316,95.0,0.125,0.125,0.0149999996647238,0.0,0.0,0.0,0.0,522.8,-427.79999999999995
MA10208,1.1578421e-06,499.0,0.2399999946355819,0.2399999946355819,0.1049999967217445,0.0,0.0,0.0,0.0,522.8,-23.799999999999955
MA10208,1.1578421e-06,1750.0,0.1199999973177909,0.0049999998882412,0.1400000005960464,0.0,0.0,0.0,0.0,522.8,1227.2
GF20762,9.984914e-07,2150.0,0.3199999928474426,0.0900000035762786,0.0649999976158142,0.0,0.0,0.0,0.0,1491.33,658.6700000000001
GF20762,0.008153347,699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1491.33,-792.3299999999999
GF20762,0.0117812,599.0,0.3199999928474426,0.0900000035762786,0.0549999997019767,0.0,0.0,0.0,0.0,1491.33,-892.3299999999999
GF20762,0.0033273061,699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1491.33,-792.3299999999999
GF20762,9.984914e-07,1599.0,0.2399999946355819,0.0549999997019767,0.0549999997019767,0.0,0.0,0.0,0.0,1491.33,107.67000000000007
GF20762,9.984914e-07,1750.0,0.2399999946355819,0.0549999997019767,0.0549999997019767,0.0,0.0,0.0,0.0,1491.33,258.6700000000001
GF20762,9.984914e-07,4199.0,0.3449999988079071,0.0549999997019767,0.1150000020861625,0.0,0.0,0.0,0.0,1491.33,2707.67
GF20762,9.984914e-07,4099.0,0.0900000035762786,0.0900000035762786,0.3700000047683716,0.0,0.0,0.0,0.0,1491.33,2607.67
GF20762,0.012281443,999.0,0.3700000047683716,0.0599999986588954,0.0900000035762786,0.0,0.0,0.0,0.0,1491.33,-492.3299999999999
GF20762,9.984914e-07,1299.0,0.3499999940395355,0.0599999986588954,0.0799999982118606,0.0,0.0,0.0,0.0,1491.33,-192.32999999999993
GF20762,0.011981896,599.0,0.3700000047683716,0.0599999986588954,0.0799999982118606,0.0,0.0,0.0,0.0,1491.33,-892.3299999999999
GF20762,0.0051745153,950.0,0.3799999952316284,0.0599999986588954,0.0799999982118606,0.0,0.0,0.0,0.0,1491.33,-541.3299999999999
GF20762,0.026586533,1099.0,0.3899999856948852,0.1049999967217445,0.0599999986588954,2.0,1.0,0.0,1.0,1491.33,-392.3299999999999
GF20762,0.017773146,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1491.33,-1111.33
GF20762,0.0051745153,1250.0,0.3350000083446502,0.0900000035762786,0.0549999997019767,0.0,0.0,0.0,0.0,1491.33,-241.32999999999993
GF18405,1.0636663e-06,1199.0,0.1700000017881393,0.1199999973177909,0.0700000002980232,0.0,0.0,0.0,0.0,842.32,356.67999999999995
GF18405,0.014307766,1699.0,0.209999993443489,0.1500000059604644,0.0900000035762786,0.0,0.0,0.0,0.0,842.32,856.68
GF18405,0.02694616,1499.0,0.2150000035762787,0.1550000011920929,0.1000000014901161,1.0,1.0,0.0,0.0,842.32,656.68
GF18405,0.019670287,1799.0,0.1199999973177909,0.1899999976158142,0.0700000002980232,0.0,0.0,0.0,0.0,842.32,956.68
GF18405,1.0636663e-06,450.0,0.1099999994039535,0.0599999986588954,0.0399999991059303,0.0,0.0,0.0,0.0,842.32,-392.32000000000005
GF18405,0.025934666,199.0,0.1299999952316284,0.0750000029802322,0.0399999991059303,1.0,1.0,0.0,0.0,842.32,-643.32
GF18405,1.0636663e-06,2199.0,0.1899999976158142,0.0599999986588954,0.1099999994039535,0.0,0.0,0.0,0.0,842.32,1356.6799999999998
GF18405,0.014173318,599.0,0.1700000017881393,0.0900000035762786,0.0850000008940696,0.0,0.0,0.0,0.0,842.32,-243.32000000000005
GF18405,0.011220615,499.0,0.2000000029802322,0.1199999973177909,0.0700000002980232,0.0,0.0,0.0,0.0,842.32,-343.32000000000005
GF18405,0.011415621,699.0,0.2150000035762787,0.1150000020861625,0.0799999982118606,0.0,0.0,0.0,0.0,842.32,-143.32000000000005
GF18405,0.011415621,399.0,0.2000000029802322,0.1500000059604644,0.0450000017881393,0.0,0.0,0.0,0.0,842.32,-443.32000000000005
GF18405,0.0035444908,599.0,0.0900000035762786,0.1199999973177909,0.0399999991059303,0.0,0.0,0.0,0.0,842.32,-243.32000000000005
GF18405,1.0636663e-06,799.0,0.1449999958276748,0.1299999952316284,0.0450000017881393,0.0,0.0,0.0,0.0,842.32,-43.32000000000005
GF18405,0.024113936,399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842.32,-443.32000000000005
GF18405,0.005512274,599.0,0.1749999970197677,0.1199999973177909,0.0399999991059303,0.0,0.0,0.0,0.0,842.32,-243.32000000000005
GF18405,1.0636663e-06,1099.0,0.0599999986588954,0.0299999993294477,0.1199999973177909,0.0,0.0,0.0,0.0,842.32,256.67999999999995
GF18405,0.005512274,599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842.32,-243.32000000000005
GF18405,1.0636663e-06,499.0,0.1500000059604644,0.0900000035762786,0.0450000017881393,0.0,0.0,0.0,0.0,842.32,-343.32000000000005
GF18405,0.08016284,250.0,0.2599999904632568,0.25,0.1599999964237213,2.0,2.0,1.0,0.0,842.32,-592.32
GF18405,0.0035444908,899.0,0.1299999952316284,0.0399999991059303,0.1449999958276748,0.0,0.0,0.0,0.0,842.32,56.67999999999995
GF18405,0.0035444908,1299.0,0.1800000071525573,0.1299999952316284,0.0900000035762786,0.0,0.0,0.0,0.0,842.32,456.67999999999995
GF18405,1.0636663e-06,250.0,0.0850000008940696,0.0399999991059303,0.1550000011920929,0.0,0.0,0.0,0.0,842.32,-592.32
GF19422,1.0481638e-06,46299.0,0.7300000190734863,0.7200000286102295,1.2999999523162842,0.0,0.0,0.0,0.0,15068.23,31230.77
GF19422,1.0481638e-06,30699.0,0.4900000095367431,0.4900000095367431,1.2400000095367432,0.0,0.0,0.0,0.0,15068.23,15630.77
GF19422,0.0034928313,7299.0,0.4199999868869781,0.4300000071525574,0.3000000119209289,0.0,0.0,0.0,0.0,15068.23,-7769.23
GF19422,1.0481638e-06,7299.0,0.4199999868869781,0.4300000071525574,0.3000000119209289,0.0,0.0,0.0,0.0,15068.23,-7769.23
GF19422,0.0034928313,8399.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,15068.23,-6669.23
GF19422,0.0034928313,8399.0,0.4199999868869781,0.4300000071525574,0.3600000143051147,0.0,0.0,0.0,0.0,15068.23,-6669.23
GF19422,0.012577965,9499.0,0.4900000095367431,0.4900000095367431,0.4000000059604645,0.0,0.0,0.0,0.0,15068.23,-5569.23
GF19422,0.008577192,17099.0,0.6000000238418579,0.4900000095367431,0.4900000095367431,0.0,0.0,0.0,0.0,15068.23,2030.7700000000004
GF19422,0.0034928313,18999.0,0.4799999892711639,0.4699999988079071,0.9900000095367432,0.0,0.0,0.0,0.0,15068.23,3930.7700000000004
GF19422,1.0481638e-06,21999.0,0.4900000095367431,0.4799999892711639,1.3600000143051147,0.0,0.0,0.0,0.0,15068.23,6930.77
GF19422,1.0481638e-06,5899.0,0.2949999868869781,0.3000000119209289,0.4350000023841858,0.0,0.0,0.0,0.0,15068.23,-9169.23
GF19422,0.025395086,6799.0,0.3400000035762787,0.3400000035762787,0.3000000119209289,0.0,0.0,0.0,0.0,15068.23,-8269.23
GF19422,0.00931014,7199.0,0.3700000047683716,0.3700000047683716,0.3100000023841858,0.0,0.0,0.0,0.0,15068.23,-7869.23
EY72488,1.0238325e-06,1199.0,0.0799999982118606,0.1500000059604644,0.0299999993294477,0.0,0.0,0.0,0.0,533.0,666.0
EY72488,0.005305842,250.0,0.1049999967217445,0.1000000014901161,0.0280000008642673,0.0,0.0,0.0,0.0,533.0,-283.0
EY72488,1.0238325e-06,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.0,-283.0
EY72488,1.0238325e-06,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.0,-283.0
EY72488,1.0238325e-06,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.0,-283.0
EY72488,1.0238325e-06,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.0,-283.0
EY72488,1.0238325e-06,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.0,-183.0
EY72488,1.0238325e-06,1399.0,0.1000000014901161,0.1299999952316284,0.0299999993294477,0.0,0.0,0.0,0.0,533.0,866.0
EY72488,1.0238325e-06,599.0,0.1199999973177909,0.1199999973177909,0.0350000001490116,0.0,0.0,0.0,0.0,533.0,66.0
GF26802,9.944445e-07,2299.0,0.1199999973177909,0.0299999993294477,0.0700000002980232,0.0,0.0,0.0,0.0,2299.0,0.0
GF19443,0.011084356,1399.0,0.1299999952316284,0.0599999986588954,0.1899999976158142,0.0,0.0,0.0,0.0,974.38,424.62
GF19443,0.03072882,1499.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,974.38,524.62
GF19443,0.007188919,899.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,974.38,-75.38
GF19443,1.0222665e-06,1699.0,0.2000000029802322,0.2199999988079071,0.0599999986588954,0.0,0.0,0.0,0.0,974.38,724.62
GF19443,0.04840896,1299.0,0.2300000041723251,0.2450000047683715,0.0649999976158142,0.0,0.0,2.0,0.0,974.38,324.62
GF19443,0.023836391,799.0,0.209999993443489,0.1000000014901161,0.050000000745058,1.0,1.0,0.0,0.0,974.38,-175.38
GF19443,0.017411275,850.0,0.209999993443489,0.1000000014901161,0.050000000745058,0.0,0.0,0.0,0.0,974.38,-124.38
GF19443,1.0222665e-06,499.0,0.1800000071525573,0.2399999946355819,0.0599999986588954,0.0,0.0,0.0,0.0,974.38,-475.38
GF19443,1.0222665e-06,699.0,0.1199999973177909,0.1899999976158142,0.0450000017881393,0.0,0.0,0.0,0.0,974.38,-275.38
GF19443,1.0222665e-06,699.0,0.1299999952316284,0.2000000029802322,0.0549999997019767,0.0,0.0,0.0,0.0,974.38,-275.38
GF19443,0.013580504,3299.0,0.1930000036954879,0.0700000002980232,0.2249999940395355,0.0,0.0,0.0,0.0,974.38,2324.62
GF19443,0.0034065328,999.0,0.209999993443489,0.0599999986588954,0.1449999958276748,0.0,0.0,0.0,0.0,974.38,24.620000000000005
GF19443,1.0222665e-06,499.0,0.1199999973177909,0.050000000745058,0.1850000023841858,0.0,0.0,0.0,0.0,974.38,-475.38
GF19443,1.0222665e-06,350.0,0.1199999973177909,0.1899999976158142,0.0450000017881393,0.0,0.0,0.0,0.0,974.38,-624.38
GF19443,1.0222665e-06,599.0,0.1800000071525573,0.0599999986588954,0.2399999946355819,0.0,0.0,0.0,0.0,974.38,-375.38
GF19443,1.0222665e-06,480.0,0.1199999973177909,0.050000000745058,0.1899999976158142,0.0,0.0,0.0,0.0,974.38,-494.38
GF19443,1.0222665e-06,299.0,0.1150000020861625,0.0549999997019767,0.1899999976158142,0.0,0.0,0.0,0.0,974.38,-675.38
GF19443,0.008254982,399.0,0.1800000071525573,0.0599999986588954,0.2399999946355819,0.0,0.0,0.0,0.0,974.38,-575.38
GF19443,0.00817711,1599.0,0.1969999969005584,0.0209999997168779,0.0049999998882412,0.0,0.0,0.0,0.0,974.38,624.62
GF19443,1.0222665e-06,699.0,0.0480000004172325,0.0109999999403953,0.0189999993890523,0.0,0.0,0.0,0.0,974.38,-275.38
GF19443,1.0222665e-06,899.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,974.38,-75.38
GF27381,1.13969e-06,3299.0,0.1500000059604644,0.0700000002980232,0.0399999991059303,0.0,0.0,0.0,0.0,5977.57,-2678.5699999999997
GF27381,1.13969e-06,999.0,0.0850000008940696,0.0350000001490116,0.1199999973177909,0.0,0.0,0.0,0.0,5977.57,-4978.57
GF27381,1.13969e-06,18999.0,0.1099999994039535,0.1099999994039535,0.0850000008940696,0.0,0.0,0.0,0.0,5977.57,13021.43
GF27381,0.029642796,1299.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5977.57,-4678.57
GF27381,0.010712744,1199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5977.57,-4778.57
GF27381,0.026569916,1699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5977.57,-4278.57
GF27381,1.13969e-06,15999.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5977.57,10021.43
GF27381,0.017668165,1099.0,0.0829999968409538,0.0829999968409538,0.0829999968409538,0.0,0.0,0.0,0.0,5977.57,-4878.57
GF27381,0.0051805205,4999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5977.57,-978.5699999999997
GF27381,0.006563214,4999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5977.57,-978.5699999999997
GF27381,0.01128293,1099.0,0.1650000065565109,0.0839999988675117,0.0299999993294477,0.0,0.0,0.0,0.0,5977.57,-4878.57
GF27381,0.022742802,799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5977.57,-5178.57
GF27381,0.009533164,22999.0,0.2800000011920929,0.0599999986588954,0.0299999993294477,0.0,0.0,0.0,0.0,5977.57,17021.43
GF27381,0.013448342,4199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5977.57,-1778.5699999999997
GF18433,0.015471099,2399.0,0.4300000071525574,0.3300000131130218,0.4399999976158142,0.0,0.0,0.0,0.0,1474.5,924.5
GF18433,0.03673606,550.0,0.0799999982118606,0.0700000002980232,0.0149999996647238,0.0,0.0,0.0,0.0,1474.5,-924.5
MA00329,0.003528936,830.0,0.2899999916553497,0.2899999916553497,0.0649999976158142,0.0,0.0,0.0,0.0,431.75,398.25
MA00329,0.004705641,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.75,-232.75
MA00329,0.011176192,199.0,0.2800000011920929,0.2800000011920929,0.0299999993294477,0.0,0.0,0.0,0.0,431.75,-232.75
MA00329,0.0050587053,499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.75,67.25
GF20761,1.030433e-06,1950.0,0.3000000119209289,0.0599999986588954,0.1199999973177909,0.0,0.0,0.0,0.0,2229.4,-279.4000000000001
GF20761,0.0034337465,1650.0,0.3400000035762787,0.050000000745058,0.1500000059604644,0.0,0.0,0.0,0.0,2229.4,-579.4000000000001
GF20761,0.015366883,899.0,0.0659999996423721,0.4180000126361847,0.1400000005960464,0.0,0.0,0.0,0.0,2229.4,-1330.4
GF20761,1.030433e-06,699.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2229.4,-1530.4
GF20761,1.030433e-06,2750.0,0.3199999928474426,0.1099999994039535,0.0599999986588954,0.0,0.0,0.0,0.0,2229.4,520.5999999999999
GF20761,1.030433e-06,8399.0,0.3799999952316284,0.1199999973177909,0.0700000002980232,0.0,0.0,0.0,0.0,2229.4,6169.6
GF20761,1.030433e-06,1299.0,0.3600000143051147,0.0599999986588954,0.0799999982118606,0.0,0.0,0.0,0.0,2229.4,-930.4000000000001
GF20761,0.009118302,1899.0,0.3700000047683716,0.0599999986588954,0.1299999952316284,0.0,0.0,0.0,0.0,2229.4,-330.4000000000001
GF20761,0.019024845,1499.0,0.1000000014901161,0.3499999940395355,0.050000000745058,1.0,1.0,0.0,0.0,2229.4,-730.4000000000001
GF20761,1.030433e-06,1250.0,0.3449999988079071,0.1000000014901161,0.0549999997019767,0.0,0.0,0.0,0.0,2229.4,-979.4000000000001
GF24117,0.011440367,7199.0,0.2930000126361847,0.2549999952316284,0.4900000095367431,0.0,0.0,0.0,0.0,8079.0,-880.0
GF24117,0.020157011,5499.0,0.2450000047683715,0.270000010728836,0.4799999892711639,0.0,0.0,0.0,0.0,8079.0,-2580.0
GF24117,7.6762296e-07,12799.0,0.5350000262260437,0.3199999928474426,0.5,0.0,0.0,0.0,0.0,8079.0,4720.0
GF24117,0.031616602,9399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8079.0,1320.0
GF24117,0.0025579757,5499.0,0.2599999904632568,0.2599999904632568,0.5,0.0,0.0,0.0,0.0,8079.0,-2580.0
MA09487,0.019789817,71999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95199.0,-23200.0
MA09487,0.003739813,94999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95199.0,-200.0
MA09487,0.01204469,89999.0,1.600000023841858,0.1650000065565109,0.959999978542328,0.0,0.0,0.0,0.0,95199.0,-5200.0
MA09487,1.1222807e-06,164999.0,1.5950000286102295,0.1650000065565109,0.959999978542328,0.0,0.0,0.0,0.0,95199.0,69800.0
MA09487,0.013581338,53999.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,95199.0,-41200.0
GF29319,0.003584855,104999.0,0.8399999737739563,0.9800000190734864,1.899999976158142,0.0,0.0,0.0,0.0,99999.0,5000.0
GF29319,0.006337841,69999.0,0.8999999761581421,0.699999988079071,1.7999999523162842,0.0,0.0,0.0,0.0,99999.0,-30000.0
GF29319,0.010613279,78999.0,0.9549999833106996,0.7749999761581421,1.850000023841858,0.0,0.0,0.0,0.0,99999.0,-21000.0
GF29319,1.0757792e-06,90999.0,0.949999988079071,0.7699999809265137,1.850000023841858,0.0,0.0,0.0,0.0,99999.0,-9000.0
GF29319,1.0757792e-06,154999.0,0.9549999833106996,0.7799999713897705,1.870000004768372,0.0,0.0,0.0,0.0,99999.0,55000.0
GF18443,1.1380466e-06,3799.0,0.2000000029802322,0.1800000071525573,0.0700000002980232,0.0,0.0,0.0,0.0,4985.73,-1186.7299999999996
GF18443,1.1380466e-06,0.0,0.2000000029802322,0.1700000017881393,0.0599999986588954,0.0,0.0,0.0,0.0,4985.73,-4985.73
GF18443,1.1380466e-06,3950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4985.73,-1035.7299999999996
GF18443,1.1380466e-06,3050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4985.73,-1935.7299999999996
GF18443,1.1380466e-06,4750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4985.73,-235.72999999999956
GF18443,0.0020533383,6899.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4985.73,1913.2700000000004
GF18443,0.0020533383,6899.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4985.73,1913.2700000000004
GF18443,1.1380466e-06,3699.0,0.270000010728836,0.209999993443489,0.0700000002980232,0.0,0.0,0.0,0.0,4985.73,-1286.7299999999996
GF18443,1.1380466e-06,3999.0,0.2800000011920929,0.2199999988079071,0.0700000002980232,0.0,0.0,0.0,0.0,4985.73,-986.7299999999996
GF18443,1.1380466e-06,10999.0,0.2300000041723251,0.0900000035762786,0.2599999904632568,0.0,0.0,0.0,0.0,4985.73,6013.27
GF18443,1.1380466e-06,6799.0,0.2199999988079071,0.0700000002980232,0.1400000005960464,0.0,0.0,0.0,0.0,4985.73,1813.2700000000004
GF18430,1.2175229e-06,5999.0,0.25,0.1400000005960464,0.1099999994039535,0.0,0.0,0.0,0.0,3481.43,2517.57
GF18430,1.2175229e-06,3599.0,0.1599999964237213,0.1500000059604644,0.1400000005960464,0.0,0.0,0.0,0.0,3481.43,117.57000000000016
GF18430,1.2175229e-06,8999.0,0.2300000041723251,0.1000000014901161,0.1000000014901161,0.0,0.0,0.0,0.0,3481.43,5517.57
GF18430,1.2175229e-06,11399.0,0.3000000119209289,0.0599999986588954,0.2800000011920929,0.0,0.0,0.0,0.0,3481.43,7917.57
GF18430,1.2175229e-06,2999.0,0.2399999946355819,0.1400000005960464,0.1000000014901161,0.0,0.0,0.0,0.0,3481.43,-482.42999999999984
GF18430,1.2175229e-06,2299.0,0.1599999964237213,0.0900000035762786,0.0900000035762786,0.0,0.0,0.0,0.0,3481.43,-1182.4299999999998
GF18430,0.014609058,6599.0,0.2049999982118606,0.1049999967217445,0.0949999988079071,0.0,0.0,0.0,0.0,3481.43,3117.57
GF18430,1.2175229e-06,5499.0,0.1400000005960464,0.1400000005960464,0.1150000020861625,0.0,0.0,0.0,0.0,3481.43,2017.5700000000002
GF18430,1.2175229e-06,640.0,0.1000000014901161,0.0700000002980232,0.050000000745058,0.0,0.0,0.0,0.0,3481.43,-2841.43
GF18430,1.2175229e-06,3799.0,0.1949999928474426,0.1550000011920929,0.125,0.0,0.0,0.0,0.0,3481.43,317.57000000000016
GF18430,1.2175229e-06,4999.0,0.2049999982118606,0.1949999928474426,0.0799999982118606,0.0,0.0,0.0,0.0,3481.43,1517.5700000000002
GF18430,1.2175229e-06,0.0,0.1000000014901161,0.1000000014901161,0.0949999988079071,0.0,0.0,0.0,0.0,3481.43,-3481.43
GF18430,0.0040571927,2999.0,0.1749999970197677,0.1150000020861625,0.0799999982118606,0.0,0.0,0.0,0.0,3481.43,-482.42999999999984
GF18430,1.2175229e-06,2650.0,0.1749999970197677,0.1150000020861625,0.0799999982118606,0.0,0.0,0.0,0.0,3481.43,-831.4299999999998
GF18430,0.0168006,4999.0,0.1150000020861625,0.1150000020861625,0.1000000014901161,0.0,0.0,0.0,0.0,3481.43,1517.5700000000002
GF18430,0.014610276,85.0,0.0799999982118606,0.0299999993294477,0.0099999997764825,0.0,0.0,0.0,0.0,3481.43,-3396.43
GF18430,0.0063096103,1799.0,0.1099999994039535,0.1099999994039535,0.0799999982118606,0.0,0.0,0.0,0.0,3481.43,-1682.4299999999998
GF18430,0.015045905,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3481.43,-3311.43
GF18430,0.015045905,299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3481.43,-3182.43
GF18430,0.015045905,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3481.43,-3001.43
GF18430,1.2175229e-06,2799.0,0.1199999973177909,0.1199999973177909,0.0799999982118606,0.0,0.0,0.0,0.0,3481.43,-682.4299999999998
MA00333,1.1266225e-06,130.0,0.3000000119209289,0.1299999952316284,0.0199999995529651,0.0,0.0,0.0,0.0,322.25,-192.25
MA00333,0.01994009,0.0,0.2549999952316284,0.125,0.0750000029802322,0.0,0.0,0.0,0.0,322.25,-322.25
MA00333,1.1266225e-06,0.0,0.25,0.25,0.0549999997019767,0.0,0.0,0.0,0.0,322.25,-322.25
MA00333,1.1266225e-06,399.0,0.2899999916553497,0.2599999904632568,0.0649999976158142,0.0,0.0,0.0,0.0,322.25,76.75
MA00333,0.013518343,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.25,527.75
MA00333,0.009969481,450.0,0.3549999892711639,0.0350000001490116,0.2800000011920929,0.0,0.0,0.0,0.0,322.25,127.75
MA00333,0.008110555,350.0,0.270000010728836,0.1800000071525573,0.0299999993294477,0.0,0.0,0.0,0.0,322.25,27.75
MA00333,0.04567336,299.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,322.25,-23.25
MA00333,1.1266225e-06,0.0,0.270000010728836,0.4099999964237213,0.0700000002980232,0.0,0.0,0.0,0.0,322.25,-322.25
MA00333,0.004054714,340.0,0.3199999928474426,0.2800000011920929,0.0399999991059303,0.0,0.0,0.0,0.0,322.25,17.75
MA00333,0.011914498,399.0,0.2000000029802322,0.2000000029802322,0.0700000002980232,0.0,0.0,0.0,0.0,322.25,76.75
MA00333,0.019827427,650.0,0.2199999988079071,0.1700000017881393,0.0700000002980232,0.0,0.0,0.0,0.0,322.25,327.75
GF21566,0.025931051,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3086.75,-2236.75
GF21566,0.009718671,1699.0,0.1749999970197677,0.06700000166893,0.1309999972581863,0.0,0.0,0.0,0.0,3086.75,-1387.75
GF21566,1.0941575e-06,7899.0,0.1800000071525573,0.0799999982118606,0.2000000029802322,0.0,0.0,0.0,0.0,3086.75,4812.25
GF21566,0.009718671,7499.0,0.1700000017881393,0.1700000017881393,0.050000000745058,0.0,0.0,0.0,0.0,3086.75,4412.25
GF21566,0.0036460974,6999.0,0.1800000071525573,0.0799999982118606,0.2000000029802322,0.0,0.0,0.0,0.0,3086.75,3912.25
GF21566,0.012911058,1099.0,0.2399999946355819,0.1800000071525573,0.050000000745058,0.0,0.0,0.0,0.0,3086.75,-1987.75
GF21566,0.0036460974,499.0,0.1500000059604644,0.0599999986588954,0.1299999952316284,0.0,0.0,0.0,0.0,3086.75,-2587.75
GF21566,1.0941575e-06,999.0,0.1800000071525573,0.1599999964237213,0.0599999986588954,0.0,0.0,0.0,0.0,3086.75,-2087.75
GF21566,0.0036460974,2799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3086.75,-287.75
GF21566,0.0036460974,2999.0,0.0649999976158142,0.1650000065565109,0.2000000029802322,0.0,0.0,0.0,0.0,3086.75,-87.75
GF21566,1.0941575e-06,1550.0,0.1949999928474426,0.0799999982118606,0.1800000071525573,0.0,0.0,0.0,0.0,3086.75,-1536.75
GF21566,1.0941575e-06,2150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3086.75,-936.75
GF18395,1.1594041e-06,1299.0,0.270000010728836,0.1800000071525573,0.050000000745058,0.0,0.0,0.0,0.0,2055.71,-756.71
GF18395,1.1594041e-06,799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2055.71,-1256.71
GF18395,1.1594041e-06,1950.0,0.2599999904632568,0.1299999952316284,0.1000000014901161,0.0,0.0,0.0,0.0,2055.71,-105.71000000000004
GF18395,1.1594041e-06,1699.0,0.3000000119209289,0.0949999988079071,0.0599999986588954,0.0,0.0,0.0,0.0,2055.71,-356.71000000000004
GF18395,0.003863521,2199.0,0.3100000023841858,0.1049999967217445,0.0549999997019767,0.0,0.0,0.0,0.0,2055.71,143.28999999999996
GF18395,0.0060084187,2499.0,0.0399999991059303,0.270000010728836,0.0549999997019767,0.0,0.0,0.0,0.0,2055.71,443.28999999999996
GF18395,0.003863521,2250.0,0.0410000011324882,0.270000010728836,0.0549999997019767,0.0,0.0,0.0,0.0,2055.71,194.28999999999996
